Agent_Age,Agent_Rating,Traffic,Vehicle,Delivery_Duration,Weather_Fog,Weather_Sandstorms,Weather_Stormy,Weather_Sunny,Weather_Windy,Area_Other,Area_Semi-Urban,Area_Urban,Category_Books,Category_Clothing,Category_Cosmetics,Category_Electronics,Category_Grocery,Category_Home,Category_Jewelry,Category_Kitchen,Category_Outdoors,Category_Pet Supplies,Category_Shoes,Category_Skincare,Category_Snacks,Category_Sports,Category_Toys,distance_km,hour,is_peak,dist_x_traffic,hour_sin,distance_x_peak,peak_weight
26,4.8,1,motorcycle ,195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.564987742503256,17,1,10.564987742503256,-0.9659258262890683,10.564987742503256,0
31,4.7,1,van,135,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.989532967705536,18,1,13.989532967705536,-1.0,13.989532967705536,2
30,4.6,0,motorcycle ,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.385802266862793,23,0,0.0,-0.25881904510252157,0.0,0
31,4.0,2,motorcycle ,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.468800159821125,11,0,2.93760031964225,0.258819045102521,0.0,0
35,4.7,2,van,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.509479521227172,11,0,3.018959042454344,0.258819045102521,0.0,0
39,4.9,0,scooter ,29,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5147927355664839,9,0,0.0,0.7071067811865476,0.0,0
27,5.0,1,motorcycle ,170,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.29361121840287,18,1,12.29361121840287,-1.0,12.29361121840287,2
32,4.7,0,scooter ,80,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.468846854978912,8,0,0.0,0.8660254037844387,0.0,0
25,4.2,2,motorcycle ,255,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.049834150687609,12,0,12.099668301375218,1.2246467991473532e-16,0.0,1
30,4.6,3,scooter ,26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.6594405791231,20,1,49.9783217373693,-0.8660254037844386,16.6594405791231,2
21,4.8,3,motorcycle ,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.107955561823772,21,1,36.323866685471316,-0.7071067811865477,12.107955561823772,2
39,4.9,1,scooter ,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.29786575291325,17,1,17.29786575291325,-0.9659258262890683,17.29786575291325,0
27,4.6,0,motorcycle ,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.4899109729390851,9,0,0.0,0.7071067811865476,0.0,0
21,4.7,3,motorcycle ,140,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.612451541411557,20,1,40.83735462423467,-0.8660254037844386,13.612451541411557,2
31,4.8,2,motorcycle ,160,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.12918392293498,14,0,12.25836784586996,-0.4999999999999998,0.0,1
27,4.8,1,motorcycle ,140,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.560928430651938,18,1,4.560928430651938,-1.0,4.560928430651938,2
37,4.8,1,scooter ,125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.562980271914233,18,1,7.562980271914233,-1.0,7.562980271914233,2
34,4.8,3,scooter ,155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.659687719505771,21,1,22.979063158517313,-0.7071067811865477,7.659687719505771,2
21,4.7,0,motorcycle ,100,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.007734763744617,23,0,0.0,-0.25881904510252157,0.0,0
20,4.9,1,motorcycle ,110,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.98958472463553,18,1,13.98958472463553,-1.0,13.98958472463553,2
24,4.9,2,motorcycle ,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.058874461145507,14,0,12.117748922291014,-0.4999999999999998,0.0,1
39,4.8,2,motorcycle ,110,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0589506421330555,11,0,6.117901284266111,0.258819045102521,0.0,0
38,4.9,0,motorcycle ,135,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.681899308305642,23,0,0.0,-0.25881904510252157,0.0,0
23,4.9,1,motorcycle ,145,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.417687564200063,17,1,12.417687564200063,-0.9659258262890683,12.417687564200063,0
36,4.6,2,motorcycle ,240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.058680731793219,14,0,12.117361463586438,-0.4999999999999998,0.0,1
34,3.8,3,motorcycle ,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.710903359654202,20,1,32.1327100789626,-0.8660254037844386,10.710903359654202,2
36,4.8,2,motorcycle ,130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.037440799484659,14,0,12.074881598969318,-0.4999999999999998,0.0,1
25,4.4,1,motorcycle ,195,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.209717869596636,17,1,12.209717869596636,-0.9659258262890683,12.209717869596636,0
28,4.8,3,motorcycle ,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.100062421152574,21,1,36.30018726345772,-0.7071067811865477,12.100062421152574,2
34,4.9,0,motorcycle ,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.059460076834105,9,0,0.0,0.7071067811865476,0.0,0
30,4.2,3,scooter ,160,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.121136119359766,21,1,27.363408358079297,-0.7071067811865477,9.121136119359766,2
20,4.6,1,motorcycle ,135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.161009703058534,17,1,12.161009703058534,-0.9659258262890683,12.161009703058534,0
21,4.7,0,scooter ,95,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.417687564200063,22,0,0.0,-0.5000000000000004,0.0,0
34,4.9,0,motorcycle ,130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.652510173139905,23,0,0.0,-0.25881904510252157,0.0,0
39,4.8,3,motorcycle ,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.25401003649676,20,1,60.762030109490276,-0.8660254037844386,20.25401003649676,2
24,4.1,3,scooter ,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.635629218678122,19,1,49.90688765603437,-0.9659258262890684,16.635629218678122,2
29,5.0,2,motorcycle ,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.105369890908668,12,0,6.210739781817336,1.2246467991473532e-16,0.0,1
26,4.7,2,scooter ,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.08119089136717,12,0,12.16238178273434,1.2246467991473532e-16,0.0,1
26,4.8,1,scooter ,115,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.435201537430714,17,1,9.435201537430714,-0.9659258262890683,9.435201537430714,0
34,4.6,3,van,150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.975152579495532,20,1,59.9254577384866,-0.8660254037844386,19.975152579495532,2
28,4.6,0,scooter ,110,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.91712870001259,22,0,0.0,-0.5000000000000004,0.0,0
34,4.7,0,scooter ,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.075521306663484,22,0,0.0,-0.5000000000000004,0.0,0
38,4.2,3,scooter ,31,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.348433430020535,21,1,28.045300290061604,-0.7071067811865477,9.348433430020535,2
21,4.5,0,scooter ,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.67414369897644,22,0,0.0,-0.5000000000000004,0.0,0
21,4.5,3,scooter ,75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.924100022195042,19,1,32.772300066585125,-0.9659258262890684,10.924100022195042,2
26,4.6,2,motorcycle ,195,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5094383155993516,11,0,3.018876631198703,0.258819045102521,0.0,0
30,4.6,1,motorcycle ,165,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.256834609677016,18,1,12.256834609677016,-1.0,12.256834609677016,2
31,4.8,3,motorcycle ,235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.85227088046227,19,1,62.55681264138681,-0.9659258262890684,20.85227088046227,2
26,4.7,0,motorcycle ,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.560975023661,23,0,0.0,-0.25881904510252157,0.0,0
32,4.3,3,motorcycle ,210,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.60096646627219,19,1,49.80289939881657,-0.9659258262890684,16.60096646627219,2
26,4.8,0,scooter ,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.279157046351159,22,0,0.0,-0.5000000000000004,0.0,0
22,4.7,0,motorcycle ,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5527001159059903,10,0,0.0,0.49999999999999994,0.0,0
25,4.9,1,van,80,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.058874461145507,15,0,6.058874461145507,-0.7071067811865471,0.0,0
26,4.7,1,motorcycle ,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.79036212453358,17,1,7.79036212453358,-0.9659258262890683,7.79036212453358,0
26,4.7,2,scooter ,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5292976945190186,11,0,3.0585953890380373,0.258819045102521,0.0,0
20,4.9,0,scooter ,80,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.9796265189931233,11,0,0.0,0.258819045102521,0.0,0
22,4.9,2,scooter ,105,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.9961602588172505,11,0,5.992320517634501,0.258819045102521,0.0,0
39,4.9,1,motorcycle ,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.122094799492641,15,0,6.122094799492641,-0.7071067811865471,0.0,0
39,4.2,0,motorcycle ,160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4898423067405666,10,0,0.0,0.49999999999999994,0.0,0
35,4.4,0,motorcycle ,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.104803710518419,10,0,0.0,0.49999999999999994,0.0,0
22,5.0,3,van,115,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.757204708670502,19,1,32.27161412601151,-0.9659258262890684,10.757204708670502,2
33,4.7,3,scooter ,130,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.17813837505589,20,1,27.53441512516767,-0.8660254037844386,9.17813837505589,2
22,4.7,1,scooter ,145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.056095962462345,18,1,9.056095962462345,-1.0,9.056095962462345,2
35,4.4,0,motorcycle ,145,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.116148933802629,10,0,0.0,0.49999999999999994,0.0,0
35,4.1,0,motorcycle ,29,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5093764432901144,9,0,0.0,0.7071067811865476,0.0,0
27,4.9,1,scooter ,55,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.14707622035735,15,0,6.14707622035735,-0.7071067811865471,0.0,0
24,4.6,2,scooter ,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.147106622705506,13,0,12.294213245411012,-0.2588190451025208,0.0,1
33,4.7,2,motorcycle ,230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.1288740968464825,12,0,12.257748193692965,1.2246467991473532e-16,0.0,1
22,4.7,1,motorcycle ,140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.76171176132034,18,1,19.76171176132034,-1.0,19.76171176132034,2
25,4.8,3,motorcycle ,24,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.293207925868513,20,1,36.87962377760554,-0.8660254037844386,12.293207925868513,2
20,4.6,2,motorcycle ,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.962202685727718,14,0,11.924405371455435,-0.4999999999999998,0.0,1
24,4.7,1,scooter ,32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.29786575291325,17,1,17.29786575291325,-0.9659258262890683,17.29786575291325,0
30,4.8,3,motorcycle ,215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.06797119550767,21,1,60.203913586523015,-0.7071067811865477,20.06797119550767,2
24,4.8,3,motorcycle ,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.647306920122766,19,1,49.9419207603683,-0.9659258262890684,16.647306920122766,2
22,4.7,0,motorcycle ,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.4898458841183333,8,0,0.0,0.8660254037844387,0.0,0
28,4.7,1,motorcycle ,95,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.12210553959038,17,1,9.12210553959038,-0.9659258262890683,9.12210553959038,0
32,4.9,3,motorcycle ,190,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.220373067021216,20,1,27.66111920106365,-0.8660254037844386,9.220373067021216,2
20,4.8,1,scooter ,85,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.587588203123412,18,1,10.587588203123412,-1.0,10.587588203123412,2
21,4.5,3,scooter ,55,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.562501497648588,21,1,22.687504492945763,-0.7071067811865477,7.562501497648588,2
21,5.0,0,scooter ,11,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.073618468414786,10,0,0.0,0.49999999999999994,0.0,0
27,4.7,3,scooter ,125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.116950608888414,21,1,36.35085182666524,-0.7071067811865477,12.116950608888414,2
20,4.8,3,motorcycle ,75,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.116946920849994,21,1,36.35084076254998,-0.7071067811865477,12.116946920849994,2
32,4.8,0,van,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5126859754657422,10,0,0.0,0.49999999999999994,0.0,0
25,4.6,3,motorcycle ,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.663772762376294,19,1,13.991318287128884,-0.9659258262890684,4.663772762376294,2
23,4.7,0,van,80,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.636875038860897,23,0,0.0,-0.25881904510252157,0.0,0
38,4.8,0,scooter ,135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5544994921789965,8,0,0.0,0.8660254037844387,0.0,0
31,4.9,0,scooter ,50,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.314044193379946,22,0,0.0,-0.5000000000000004,0.0,0
31,3.7,3,scooter ,195,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.098699936279857,19,1,36.29609980883957,-0.9659258262890684,12.098699936279857,2
37,5.0,0,scooter ,95,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.761422437275377,23,0,0.0,-0.25881904510252157,0.0,0
22,4.6,3,motorcycle ,75,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.537601588065108,21,1,13.612804764195324,-0.7071067811865477,4.537601588065108,2
26,4.7,0,motorcycle ,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.601304456856061,23,0,0.0,-0.25881904510252157,0.0,0
28,4.8,3,van,115,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.348134176984027,20,1,28.044402530952084,-0.8660254037844386,9.348134176984027,2
20,4.2,1,motorcycle ,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.586541004121504,18,1,10.586541004121504,-1.0,10.586541004121504,2
34,3.9,3,scooter ,155,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.72238039080485,20,1,50.16714117241455,-0.8660254037844386,16.72238039080485,2
21,4.9,0,scooter ,95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5545771256173964,9,0,0.0,0.7071067811865476,0.0,0
36,4.8,3,motorcycle ,46,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.481226399921745,20,1,40.443679199765235,-0.8660254037844386,13.481226399921745,2
36,4.9,1,motorcycle ,135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.97456846935303,17,1,19.97456846935303,-0.9659258262890683,19.97456846935303,0
29,4.8,0,scooter ,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.080074675503631,22,0,0.0,-0.5000000000000004,0.0,0
20,4.8,0,motorcycle ,105,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.718719558712598,22,0,0.0,-0.5000000000000004,0.0,0
24,4.6,3,motorcycle ,190,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.007734763744617,21,1,33.02320429123385,-0.7071067811865477,11.007734763744617,2
26,4.7,3,motorcycle ,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.537843333696388,19,1,13.613530001089165,-0.9659258262890684,4.537843333696388,2
20,4.9,0,van,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.646414103068861,23,0,0.0,-0.25881904510252157,0.0,0
22,4.9,2,motorcycle ,120,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.2106184931214035,13,0,12.421236986242807,-0.2588190451025208,0.0,1
32,4.9,0,scooter ,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.116212741612218,8,0,0.0,0.8660254037844387,0.0,0
21,4.7,1,motorcycle ,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.682073980152557,18,1,4.682073980152557,-1.0,4.682073980152557,2
37,4.8,2,motorcycle ,140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.29013467763468,12,0,12.58026935526936,1.2246467991473532e-16,0.0,1
33,4.8,0,motorcycle ,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.489789766813,9,0,0.0,0.7071067811865476,0.0,0
28,4.7,3,motorcycle ,140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.15280068944862,20,1,42.45840206834586,-0.8660254037844386,14.15280068944862,2
23,4.8,0,motorcycle ,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.929061179189805,22,0,0.0,-0.5000000000000004,0.0,0
25,4.9,0,motorcycle ,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5545063790428728,10,0,0.0,0.49999999999999994,0.0,0
39,4.6,3,motorcycle ,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.760907746586085,20,1,59.282723239758255,-0.8660254037844386,19.760907746586085,2
36,4.0,3,motorcycle ,195,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.421242442902571,19,1,37.263727328707716,-0.9659258262890684,12.421242442902571,2
28,4.6,3,scooter ,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.830053479838845,19,1,41.490160439516536,-0.9659258262890684,13.830053479838845,2
36,4.8,3,motorcycle ,235,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.601614738321588,21,1,22.804844214964767,-0.7071067811865477,7.601614738321588,2
31,4.0,3,scooter ,165,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.7901565957028485,20,1,23.370469787108547,-0.8660254037844386,7.7901565957028485,2
22,4.9,2,scooter ,80,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0644871057616707,11,0,6.128974211523341,0.258819045102521,0.0,0
36,4.6,3,motorcycle ,105,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.362825446415226,19,1,58.08847633924567,-0.9659258262890684,19.362825446415226,2
32,5.0,0,scooter ,95,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0644871057616707,11,0,0.0,0.258819045102521,0.0,0
21,4.6,3,motorcycle ,145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.790122649763986,20,1,23.370367949291957,-0.8660254037844386,7.790122649763986,2
24,4.1,3,motorcycle ,175,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.657672650623545,20,1,13.973017951870634,-0.8660254037844386,4.657672650623545,2
20,5.0,2,motorcycle ,150,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.104782360921429,11,0,6.209564721842858,0.258819045102521,0.0,0
38,4.5,0,motorcycle ,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.180904863919633,22,0,0.0,-0.5000000000000004,0.0,0
39,5.0,2,motorcycle ,245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.210069011405746,14,0,12.420138022811493,-0.4999999999999998,0.0,1
25,4.8,3,scooter ,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.537843333696388,21,1,13.613530001089165,-0.7071067811865477,4.537843333696388,2
22,4.6,3,scooter ,150,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.880650831531838,20,1,32.641952494595515,-0.8660254037844386,10.880650831531838,2
20,4.7,3,motorcycle ,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.906036622245484,21,1,32.718109866736455,-0.7071067811865477,10.906036622245484,2
24,4.5,1,scooter ,12,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.656811824870756,18,1,4.656811824870756,-1.0,4.656811824870756,2
25,4.8,0,motorcycle ,75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5524148945455951,10,0,0.0,0.49999999999999994,0.0,0
35,4.5,1,scooter ,140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.546680469081603,18,1,7.546680469081603,-1.0,7.546680469081603,2
23,4.6,0,scooter ,65,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.509479521227172,8,0,0.0,0.8660254037844387,0.0,0
37,4.0,3,motorcycle ,175,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.63651695459671,20,1,49.90955086379013,-0.8660254037844386,16.63651695459671,2
35,4.1,0,motorcycle ,150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.1161272207711526,9,0,0.0,0.7071067811865476,0.0,0
36,4.9,0,motorcycle ,100,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1045718665451782,8,0,0.0,0.8660254037844387,0.0,0
23,4.8,0,motorcycle ,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5523457381463397,10,0,0.0,0.49999999999999994,0.0,0
21,4.5,1,motorcycle ,65,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.405737950508028,17,1,4.405737950508028,-0.9659258262890683,4.405737950508028,0
29,4.7,3,motorcycle ,130,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67431885403065,21,1,14.02295656209195,-0.7071067811865477,4.67431885403065,2
29,4.8,1,motorcycle ,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.425475100056351,18,1,10.425475100056351,-1.0,10.425475100056351,2
25,4.5,0,motorcycle ,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.040554821797033,10,0,0.0,0.49999999999999994,0.0,0
26,4.9,3,scooter ,115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.38598063528554,21,1,49.157941905856624,-0.7071067811865477,16.38598063528554,2
